sequence_id,timestamp,frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,posture_label,other_labels
fall-03-cam0-rgb,1782844836.246669,10,0.6107797026634216,0.24646155536174774,0.6164546608924866,0.23240557312965393,0.6201711893081665,0.23165830969810486,0.6239729523658752,0.23116552829742432,0.6070581078529358,0.23458516597747803,0.6047974824905396,0.2351057231426239,0.6029461622238159,0.23558975756168365,0.631999671459198,0.23648276925086975,0.6038693189620972,0.24070218205451965,0.6196556091308594,0.25564152002334595,0.6074597239494324,0.257945716381073,0.6684196591377258,0.304634153842926,0.5887418985366821,0.30811890959739685,0.6909237504005432,0.3816984295845032,0.5738884210586548,0.37658172845840454,0.6912080645561218,0.45435333251953125,0.5858983397483826,0.41029930114746094,0.6971554756164551,0.4818931818008423,0.5895181894302368,0.42519694566726685,0.6884615421295166,0.4817188084125519,0.5917267203330994,0.4159470200538635,0.6842244267463684,0.473635733127594,0.592074453830719,0.4110567271709442,0.6530507206916809,0.4636995196342468,0.6098694801330566,0.4655971825122833,0.6464325189590454,0.5831485986709595,0.6231349110603333,0.580930769443512,0.6435888409614563,0.6865708827972412,0.635546863079071,0.5521082878112793,0.6404463052749634,0.7014092206954956,0.641033947467804,0.5402266383171082,0.6413085460662842,0.7207217216491699,0.6358694434165955,0.586698591709137,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.2889435,11,0.6118775606155396,0.2447315752506256,0.6176133751869202,0.23148666322231293,0.6214593648910522,0.23087270557880402,0.6251692771911621,0.2305801957845688,0.6083599328994751,0.23305705189704895,0.6056299209594727,0.2333419770002365,0.6034662127494812,0.23344051837921143,0.6326380968093872,0.23549021780490875,0.6041773557662964,0.23764559626579285,0.6199902892112732,0.25382548570632935,0.6079857349395752,0.25624921917915344,0.66937655210495,0.3028625249862671,0.5878315567970276,0.30741778016090393,0.6904439926147461,0.3813064396381378,0.5751926302909851,0.37958499789237976,0.691979706287384,0.4550912380218506,0.5835861563682556,0.42669060826301575,0.6969369649887085,0.4821672737598419,0.5859383940696716,0.4393918216228485,0.6898389458656311,0.4823748469352722,0.5890952944755554,0.4331451952457428,0.6858670115470886,0.4743632376194,0.5906329154968262,0.42619508504867554,0.6533846855163574,0.46532368659973145,0.6086112260818481,0.46821296215057373,0.6494176983833313,0.5871882438659668,0.6210129857063293,0.5846572518348694,0.6447165608406067,0.6859802007675171,0.6378087997436523,0.5619083642959595,0.641639769077301,0.7000722289085388,0.6440182328224182,0.5506508946418762,0.642304003238678,0.7241045236587524,0.6431396007537842,0.5951342582702637,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.3309278,12,0.614121675491333,0.24122409522533417,0.619940996170044,0.22804179787635803,0.6240223050117493,0.22766798734664917,0.6279316544532776,0.2274470180273056,0.6098247766494751,0.2289475053548813,0.6070315837860107,0.22918662428855896,0.6049167513847351,0.2293248325586319,0.6346246600151062,0.23268939554691315,0.6043562889099121,0.23468121886253357,0.6225314140319824,0.2520805895328522,0.6095849871635437,0.2533404529094696,0.6686968803405762,0.3019465208053589,0.5870681405067444,0.30358266830444336,0.6872833371162415,0.38186025619506836,0.5762855410575867,0.3778764307498932,0.6920151710510254,0.45949068665504456,0.582145631313324,0.4365447461605072,0.6962536573410034,0.48582974076271057,0.5822910666465759,0.454099178314209,0.6888189911842346,0.4855212867259979,0.5844695568084717,0.45110005140304565,0.6857675313949585,0.47854816913604736,0.5864244103431702,0.44482821226119995,0.651666522026062,0.46540749073028564,0.6079972982406616,0.4673883616924286,0.6461251974105835,0.5834054946899414,0.616773784160614,0.5849501490592957,0.6419494152069092,0.6904007196426392,0.6402292847633362,0.6230371594429016,0.6390295624732971,0.7052723169326782,0.6460464000701904,0.6218990087509155,0.6437682509422302,0.7269742488861084,0.6349308490753174,0.6681199073791504,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.371386,13,0.6159015893936157,0.24117235839366913,0.6217061281204224,0.22797153890132904,0.625741720199585,0.22741056978702545,0.629197895526886,0.2269703596830368,0.6117579936981201,0.2285480797290802,0.6087252497673035,0.22837916016578674,0.6062618494033813,0.2282128781080246,0.6360443234443665,0.23069214820861816,0.6056227087974548,0.23204413056373596,0.6239023804664612,0.25161057710647583,0.6114336252212524,0.25306981801986694,0.6703019738197327,0.2974576950073242,0.5874792337417603,0.30255061388015747,0.6896097660064697,0.379546195268631,0.5746439695358276,0.3780320882797241,0.690933883190155,0.4588376581668854,0.5766878128051758,0.4472441077232361,0.6949754953384399,0.48570188879966736,0.5760278701782227,0.4679567217826843,0.6875882744789124,0.48498067259788513,0.5783755779266357,0.4677642583847046,0.6841293573379517,0.4780339300632477,0.5809913873672485,0.46057790517807007,0.6513358950614929,0.4658712148666382,0.6057388782501221,0.46661868691444397,0.6488478779792786,0.5864471197128296,0.6111550331115723,0.5857527256011963,0.6421218514442444,0.6895790696144104,0.6351796984672546,0.6279984712600708,0.6402963399887085,0.7023420333862305,0.641329824924469,0.6278637647628784,0.6444183588027954,0.7278298139572144,0.6324065923690796,0.6748880743980408,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.4125504,14,0.6151643395423889,0.23891393840312958,0.6212854981422424,0.2260989248752594,0.6251444220542908,0.22589588165283203,0.6287158131599426,0.2258066087961197,0.6119189858436584,0.22589011490345,0.6092824339866638,0.2255174070596695,0.6068019270896912,0.2252504825592041,0.6365335583686829,0.23003992438316345,0.607161819934845,0.22892284393310547,0.6230983734130859,0.2501319646835327,0.6114786863327026,0.25043007731437683,0.6711072325706482,0.296796977519989,0.5886963605880737,0.29988017678260803,0.6905169486999512,0.37736642360687256,0.5776383280754089,0.3778093755245209,0.6923628449440002,0.4575648605823517,0.5751996040344238,0.44842949509620667,0.6961671113967896,0.4844922125339508,0.5713381171226501,0.46952757239341736,0.6885485053062439,0.4842696785926819,0.5724657773971558,0.4698432385921478,0.6854745149612427,0.47775158286094666,0.5756763815879822,0.462659627199173,0.6530669331550598,0.4677412807941437,0.6066088676452637,0.4681232273578644,0.64947909116745,0.5892865061759949,0.6054633855819702,0.588720440864563,0.6419827342033386,0.6892534494400024,0.627048909664154,0.6425021886825562,0.6400658488273621,0.7024041414260864,0.6340751051902771,0.6433861255645752,0.6437698006629944,0.7260696291923523,0.6330835223197937,0.6909158825874329,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.4536273,15,0.6193829774856567,0.23229387402534485,0.62596195936203,0.2199232578277588,0.6295838356018066,0.22009775042533875,0.632461667060852,0.22040018439292908,0.6156282424926758,0.2195940613746643,0.612654447555542,0.21946203708648682,0.6098524928092957,0.2192767858505249,0.6394869089126587,0.22663244605064392,0.6081886887550354,0.22547084093093872,0.6270707845687866,0.2447463423013687,0.6147529482841492,0.2453117072582245,0.6730465292930603,0.29673582315444946,0.5891841650009155,0.2989005148410797,0.6906323432922363,0.380029559135437,0.5769837498664856,0.3792935907840729,0.692744255065918,0.455818772315979,0.5708105564117432,0.44852298498153687,0.6966680884361267,0.48361900448799133,0.5659264326095581,0.4698225259780884,0.6891544461250305,0.48291632533073425,0.5658928155899048,0.4692387580871582,0.6857612729072571,0.47587063908576965,0.5698456764221191,0.46163734793663025,0.6528986096382141,0.4726918935775757,0.6064394116401672,0.472397118806839,0.6506103873252869,0.5933030247688293,0.601274847984314,0.5896008014678955,0.6416706442832947,0.6892141699790955,0.6300332546234131,0.6371623277664185,0.6398360133171082,0.6989268660545349,0.6336879730224609,0.6474267244338989,0.643352746963501,0.7271844148635864,0.6295211911201477,0.6931768655776978,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.4954576,16,0.6196192502975464,0.2328142523765564,0.6261653304100037,0.22049680352210999,0.6301060914993286,0.22045931220054626,0.6334253549575806,0.220595121383667,0.6154502630233765,0.22099445760250092,0.612249493598938,0.221006840467453,0.609348714351654,0.22108541429042816,0.6400378346443176,0.22586163878440857,0.6083208918571472,0.22644060850143433,0.6278871297836304,0.24367330968379974,0.614244818687439,0.24469172954559326,0.6728309392929077,0.2942045331001282,0.5881351828575134,0.29709428548812866,0.690759539604187,0.37720632553100586,0.5750316977500916,0.3816184401512146,0.6911140084266663,0.4602862596511841,0.5626562833786011,0.4555180072784424,0.6955053210258484,0.48511838912963867,0.5581442713737488,0.4781215488910675,0.6878085732460022,0.48351848125457764,0.5595995187759399,0.4770047068595886,0.684157133102417,0.47611406445503235,0.5633998513221741,0.4705047905445099,0.6528903245925903,0.46880972385406494,0.6050600409507751,0.46907493472099304,0.6487215757369995,0.5978634357452393,0.5985101461410522,0.5929787755012512,0.6428991556167603,0.6912626028060913,0.6307733058929443,0.6564254760742188,0.6431527137756348,0.7016940712928772,0.6382631063461304,0.6592445373535156,0.6449057459831238,0.7324665784835815,0.6240649223327637,0.6985534429550171,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.5368981,17,0.6210161447525024,0.22762399911880493,0.6279234886169434,0.21450293064117432,0.6318519115447998,0.2144988477230072,0.634979248046875,0.21471652388572693,0.6169072985649109,0.21462541818618774,0.6139554381370544,0.2146577537059784,0.610885739326477,0.21476086974143982,0.6420707702636719,0.2208094298839569,0.6096412539482117,0.22027519345283508,0.6291987895965576,0.23967628180980682,0.6163797974586487,0.24074433743953705,0.6765085458755493,0.29585766792297363,0.5900900363922119,0.2975308299064636,0.692055344581604,0.38045650720596313,0.5768858194351196,0.3813893496990204,0.6937904357910156,0.4601427912712097,0.5610370635986328,0.45220354199409485,0.6952767372131348,0.4860084354877472,0.5546503067016602,0.4753594398498535,0.6883491277694702,0.48349177837371826,0.5555531978607178,0.47376322746276855,0.6858632564544678,0.47664764523506165,0.5597301721572876,0.46648430824279785,0.6533265709877014,0.4737085700035095,0.6045064330101013,0.4714917838573456,0.6498180627822876,0.5942739844322205,0.5964727997779846,0.5900121927261353,0.6454048156738281,0.6889248490333557,0.6225011944770813,0.6520081758499146,0.6448826789855957,0.6983017325401306,0.6312018036842346,0.6600229740142822,0.6439123153686523,0.7331881523132324,0.6134404540061951,0.7001067399978638,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.5780082,18,0.6223914623260498,0.22766439616680145,0.629280149936676,0.21536904573440552,0.6333299279212952,0.21553313732147217,0.6366072297096252,0.21583138406276703,0.6178587675094604,0.21528051793575287,0.6142941117286682,0.2152044028043747,0.6115027666091919,0.21532557904720306,0.6425450444221497,0.22141937911510468,0.6098071932792664,0.22099919617176056,0.6306476593017578,0.23901252448558807,0.6156036853790283,0.24021677672863007,0.6754274368286133,0.29187262058258057,0.5897030830383301,0.2950148284435272,0.6922550201416016,0.3756016492843628,0.5766506791114807,0.3831295967102051,0.6948538422584534,0.45706236362457275,0.5570318698883057,0.4516954720020294,0.6970996260643005,0.4819085896015167,0.5511335730552673,0.4761238694190979,0.6893455386161804,0.48017242550849915,0.5525087714195251,0.47406479716300964,0.6863292455673218,0.4737004339694977,0.5560938119888306,0.4671766757965088,0.6532694697380066,0.46871355175971985,0.6041359901428223,0.4681401252746582,0.6490311026573181,0.5942524075508118,0.5959173440933228,0.5883151292800903,0.6456664800643921,0.6889410614967346,0.6213167309761047,0.6614028811454773,0.6467130184173584,0.6998247504234314,0.628507137298584,0.6676009893417358,0.6442698240280151,0.7341492176055908,0.6014574766159058,0.7039074301719666,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.620075,19,0.6222578883171082,0.2249538004398346,0.6289746761322021,0.2124170958995819,0.6331798434257507,0.21263214945793152,0.6368765830993652,0.21296042203903198,0.6174405217170715,0.21186235547065735,0.6141934990882874,0.2116733193397522,0.6119446158409119,0.21164155006408691,0.642369270324707,0.21898123621940613,0.609448254108429,0.21872563660144806,0.630196750164032,0.23840339481830597,0.6158571243286133,0.23805014789104462,0.675758421421051,0.29227012395858765,0.5886035561561584,0.29590511322021484,0.6942902207374573,0.37422022223472595,0.5746959447860718,0.381558895111084,0.696412980556488,0.4578326642513275,0.5549523830413818,0.452299028635025,0.6976856589317322,0.4820556640625,0.5488162636756897,0.4781700670719147,0.6911526918411255,0.4800626337528229,0.550824761390686,0.47606605291366577,0.688556969165802,0.47395920753479004,0.5547597408294678,0.4691021144390106,0.6531069874763489,0.46942073106765747,0.6036691665649414,0.467692494392395,0.650577187538147,0.59290611743927,0.5967568755149841,0.5874167680740356,0.6454638838768005,0.688198983669281,0.6166701912879944,0.6682308912277222,0.6449235677719116,0.6985629796981812,0.6246790885925293,0.6772048473358154,0.6454439163208008,0.7306696176528931,0.592065691947937,0.710137665271759,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.6610217,20,0.6219727396965027,0.2207978516817093,0.628513514995575,0.20828363299369812,0.6326858401298523,0.20855557918548584,0.636316180229187,0.20900782942771912,0.6166664958000183,0.20807847380638123,0.6132722496986389,0.20804449915885925,0.6108084917068481,0.20828422904014587,0.6415342092514038,0.21573741734027863,0.6078138947486877,0.215910404920578,0.6297476887702942,0.23448145389556885,0.6151588559150696,0.23467504978179932,0.6758430600166321,0.29030364751815796,0.5878048539161682,0.29556217789649963,0.6950043439865112,0.36901187896728516,0.5759880542755127,0.38130608201026917,0.6982229948043823,0.4501805007457733,0.5549156069755554,0.4490645229816437,0.7002353668212891,0.47517284750938416,0.5487523078918457,0.475101113319397,0.6928385496139526,0.4732862114906311,0.5499498844146729,0.47248461842536926,0.68993079662323,0.46630534529685974,0.5535855293273926,0.46407055854797363,0.654419481754303,0.4708675146102905,0.6038168668746948,0.4679454267024994,0.6500905156135559,0.5967895984649658,0.5953757166862488,0.5877174735069275,0.6442962884902954,0.6937720775604248,0.611965537071228,0.6750807762145996,0.6437548995018005,0.704515278339386,0.6189597845077515,0.6857585906982422,0.6462494134902954,0.734603762626648,0.5832729935646057,0.7161819934844971,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.7035356,21,0.6217383742332458,0.2202882468700409,0.6284632682800293,0.2077314853668213,0.6325072050094604,0.2080518901348114,0.6358330845832825,0.2084607481956482,0.6168640851974487,0.20722341537475586,0.6131660342216492,0.20723986625671387,0.6102547645568848,0.2074449062347412,0.641669750213623,0.21481655538082123,0.6077931523323059,0.21452736854553223,0.6298010945320129,0.23324087262153625,0.615760326385498,0.2336215227842331,0.6765738725662231,0.28922516107559204,0.5883542895317078,0.2928520739078522,0.696282148361206,0.3683783710002899,0.5756670832633972,0.3767627477645874,0.7002466917037964,0.45195305347442627,0.5536937117576599,0.4466698169708252,0.7013171911239624,0.4778081178665161,0.5477563738822937,0.4720204472541809,0.6943486928939819,0.47575289011001587,0.5494214296340942,0.46944332122802734,0.6921481490135193,0.4687637686729431,0.5527679920196533,0.4608519971370697,0.6538265347480774,0.4693570137023926,0.6032818555831909,0.4657158851623535,0.6484678983688354,0.5980310440063477,0.5955327153205872,0.5878967642784119,0.6436358690261841,0.6999335289001465,0.6070079803466797,0.6830466985702515,0.6411866545677185,0.7128106355667114,0.6131839156150818,0.6973980665206909,0.6470810174942017,0.7359565496444702,0.5775122046470642,0.7217415571212769,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.7450063,22,0.6201566457748413,0.22108741104602814,0.6264060735702515,0.20785284042358398,0.6303385496139526,0.20794597268104553,0.6340723633766174,0.20805954933166504,0.6151516437530518,0.20738208293914795,0.6121088862419128,0.20738613605499268,0.609491229057312,0.20750710368156433,0.6391310095787048,0.21292248368263245,0.6069869995117188,0.21295329928398132,0.6277238726615906,0.23380078375339508,0.6144734621047974,0.2337063103914261,0.6745873689651489,0.2876431941986084,0.5887101888656616,0.29185885190963745,0.6946702599525452,0.3662523031234741,0.5764177441596985,0.37729352712631226,0.6992403864860535,0.4462282061576843,0.554643988609314,0.4448188543319702,0.7019932270050049,0.4707299768924713,0.548145055770874,0.47046351432800293,0.6952976584434509,0.46773168444633484,0.549360454082489,0.46787527203559875,0.6925740838050842,0.45957449078559875,0.5530427694320679,0.459057092666626,0.6536964178085327,0.469300776720047,0.6039718389511108,0.46553799510002136,0.6481109857559204,0.5961654782295227,0.5969173908233643,0.5892208218574524,0.640069842338562,0.7009233236312866,0.606124222278595,0.6914676427841187,0.636840283870697,0.7145600318908691,0.6108367443084717,0.7070474624633789,0.648205578327179,0.734984278678894,0.5781049132347107,0.7279201745986938,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.7876256,23,0.6181654334068298,0.22116346657276154,0.6247956156730652,0.2080201804637909,0.629041314125061,0.20805105566978455,0.6329593062400818,0.20834031701087952,0.61326664686203,0.20790833234786987,0.6102799773216248,0.20788654685020447,0.607313334941864,0.20801857113838196,0.6392495632171631,0.21373513340950012,0.6054108738899231,0.21341454982757568,0.6267233490943909,0.23363743722438812,0.6122279763221741,0.2341105192899704,0.6752727627754211,0.2868800461292267,0.5864779353141785,0.29061004519462585,0.694305419921875,0.3662497401237488,0.5747536420822144,0.3764990270137787,0.7007613778114319,0.4471051096916199,0.5528771877288818,0.44485965371131897,0.7033436298370361,0.4719509184360504,0.5465679168701172,0.47005629539489746,0.6971393823623657,0.46939846873283386,0.5476990342140198,0.4675843417644501,0.6949863433837891,0.4619373083114624,0.5513274669647217,0.4589267373085022,0.6548103094100952,0.46828949451446533,0.6029981970787048,0.46477261185646057,0.6492161154747009,0.6008578538894653,0.5947281122207642,0.5938584208488464,0.6434120535850525,0.7013331055641174,0.6031792759895325,0.6997374296188354,0.6385592222213745,0.7148104906082153,0.6091532707214355,0.7140088677406311,0.6504265666007996,0.7372136116027832,0.5761767625808716,0.7373237013816833,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.8272338,24,0.616536021232605,0.21823516488075256,0.6230282187461853,0.20505976676940918,0.6272608637809753,0.20512673258781433,0.631231427192688,0.20529282093048096,0.6115790009498596,0.20480886101722717,0.6085278391838074,0.20485275983810425,0.6053372025489807,0.2051149308681488,0.6376973986625671,0.21077603101730347,0.6042622923851013,0.21197348833084106,0.6253637075424194,0.23114295303821564,0.6112393140792847,0.23124539852142334,0.6752091646194458,0.2878817319869995,0.5871986746788025,0.2915855050086975,0.6961292028427124,0.36720365285873413,0.5761568546295166,0.3750527799129486,0.6996428966522217,0.4463919401168823,0.5513134598731995,0.4393441081047058,0.7015891075134277,0.4715031385421753,0.544761061668396,0.46397656202316284,0.6949451565742493,0.46773654222488403,0.5455068945884705,0.46054932475090027,0.6922548413276672,0.459390789270401,0.5494253039360046,0.4526669383049011,0.655345618724823,0.4688098728656769,0.6029897332191467,0.4641886055469513,0.6494090557098389,0.6001075506210327,0.5962486267089844,0.5965358018875122,0.6421242952346802,0.7006567716598511,0.6038079261779785,0.7047992944717407,0.6350283026695251,0.7157896161079407,0.6102268695831299,0.7202233076095581,0.6528210043907166,0.735630989074707,0.5757976770401001,0.7412902116775513,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.866081,25,0.61183762550354,0.21991842985153198,0.6185284852981567,0.20591959357261658,0.6229352355003357,0.20591536164283752,0.6270200610160828,0.20604270696640015,0.6082044839859009,0.20545977354049683,0.6051768660545349,0.20528414845466614,0.6022891998291016,0.20543351769447327,0.6351029276847839,0.21168550848960876,0.6027964949607849,0.2113170325756073,0.6201560497283936,0.23247911036014557,0.6072433590888977,0.2323291301727295,0.6733134984970093,0.28867655992507935,0.5855478048324585,0.2914388179779053,0.695047914981842,0.37133318185806274,0.573484480381012,0.3757127821445465,0.6990056037902832,0.4541587829589844,0.5515784025192261,0.44086289405822754,0.7014801502227783,0.47915586829185486,0.5453770756721497,0.4674784541130066,0.6951956748962402,0.4766789674758911,0.5468176603317261,0.464534729719162,0.6918472647666931,0.4686488211154938,0.550643801689148,0.4549943804740906,0.6525226831436157,0.4709677994251251,0.6010643243789673,0.46696674823760986,0.6469897627830505,0.598969042301178,0.5961592197418213,0.5972512364387512,0.6416066288948059,0.6998418569564819,0.5994473099708557,0.7106422185897827,0.6355975866317749,0.7156496644020081,0.6058116555213928,0.7248889803886414,0.6510558724403381,0.734276294708252,0.5728353261947632,0.7497128248214722,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.904106,26,0.6151798963546753,0.2167549729347229,0.6214848160743713,0.20264548063278198,0.6254416108131409,0.20253407955169678,0.6292006373405457,0.20254918932914734,0.6100844740867615,0.2030395269393921,0.6070966124534607,0.20332953333854675,0.6043770909309387,0.20376452803611755,0.6348342299461365,0.20763522386550903,0.6025823950767517,0.20993030071258545,0.6234737038612366,0.22931641340255737,0.6098453998565674,0.23011130094528198,0.6731937527656555,0.2877522110939026,0.5838947296142578,0.2893980145454407,0.6923523545265198,0.37021535634994507,0.5717775225639343,0.3768671154975891,0.699455976486206,0.4495658874511719,0.5506120324134827,0.44279760122299194,0.7023178339004517,0.47561341524124146,0.5456610321998596,0.469292551279068,0.6962711811065674,0.47328439354896545,0.5475389361381531,0.46624884009361267,0.6928865313529968,0.46458226442337036,0.5504425168037415,0.4572470486164093,0.6516748666763306,0.46952366828918457,0.6003741025924683,0.4668067693710327,0.647201657295227,0.6008023023605347,0.5965594053268433,0.5967706441879272,0.6420156359672546,0.7000007629394531,0.5996610522270203,0.7150546908378601,0.635961651802063,0.7185229063034058,0.6048403382301331,0.732208251953125,0.655198872089386,0.7340506315231323,0.5699330568313599,0.7530540227890015,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.945538,27,0.610521674156189,0.2193695604801178,0.617068350315094,0.20551729202270508,0.6211836338043213,0.20541226863861084,0.6252539753913879,0.2053438425064087,0.6061346530914307,0.20533955097198486,0.60347580909729,0.20528090000152588,0.6007353663444519,0.2053338885307312,0.6320071816444397,0.21003594994544983,0.6000736951828003,0.2107774317264557,0.6192106604576111,0.23204034566879272,0.605892539024353,0.23237089812755585,0.6693428158760071,0.2881384491920471,0.5832679271697998,0.29115575551986694,0.6915830373764038,0.3689017593860626,0.5714364051818848,0.3740067183971405,0.6996781826019287,0.4497086703777313,0.5517522096633911,0.43905797600746155,0.703630805015564,0.4755716025829315,0.5453767776489258,0.4654160141944885,0.6974524259567261,0.47321054339408875,0.5463038086891174,0.4618126153945923,0.6935780644416809,0.4648847281932831,0.5499265789985657,0.45259156823158264,0.6492053270339966,0.4733196794986725,0.5991100668907166,0.47046878933906555,0.646301805973053,0.602171778678894,0.5967904925346375,0.598334789276123,0.6437612175941467,0.697352409362793,0.596634030342102,0.7189866304397583,0.6402966380119324,0.7126650810241699,0.6031275987625122,0.735784649848938,0.6532513499259949,0.7360957860946655,0.5702030062675476,0.7561606168746948,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844836.988822,28,0.612679123878479,0.22018995881080627,0.619254469871521,0.20544132590293884,0.6234813928604126,0.20519140362739563,0.6270444393157959,0.20517891645431519,0.607623279094696,0.2059764862060547,0.6040619611740112,0.2060120701789856,0.6014354825019836,0.20614808797836304,0.6329780220985413,0.21032080054283142,0.6000306606292725,0.211478590965271,0.6213414072990417,0.23248685896396637,0.6072112321853638,0.23401756584644318,0.6707721948623657,0.287757933139801,0.5801382064819336,0.2893136441707611,0.6927891969680786,0.36931630969047546,0.5687282681465149,0.3784630298614502,0.700754702091217,0.45504117012023926,0.5488771796226501,0.44714948534965515,0.7046977877616882,0.4829210042953491,0.5429608821868896,0.47273921966552734,0.6993030905723572,0.48153287172317505,0.544347882270813,0.46885383129119873,0.6965109705924988,0.47379517555236816,0.5485791563987732,0.45939573645591736,0.6493833661079407,0.4753992557525635,0.5984273552894592,0.47179126739501953,0.6456203460693359,0.6051064133644104,0.5978352427482605,0.6010243892669678,0.6435326933860779,0.7005607485771179,0.5955827832221985,0.7211477756500244,0.6399586796760559,0.7164974808692932,0.6022164225578308,0.7374792098999023,0.6541593670845032,0.7368444204330444,0.5727859735488892,0.7588342428207397,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844837.0328383,29,0.6093870401382446,0.2116689383983612,0.6153251528739929,0.19599708914756775,0.6196524500846863,0.195652037858963,0.6231584548950195,0.19567307829856873,0.6037410497665405,0.1974843144416809,0.6001029014587402,0.19813752174377441,0.5973135828971863,0.19915324449539185,0.630088210105896,0.20299601554870605,0.5957962870597839,0.20760291814804077,0.6190512180328369,0.22609782218933105,0.6049443483352661,0.22802644968032837,0.6708236336708069,0.290008544921875,0.5784132480621338,0.29232120513916016,0.6908668279647827,0.37353965640068054,0.5690760612487793,0.3779508173465729,0.6982093453407288,0.456430584192276,0.5498531460762024,0.44629526138305664,0.7018558979034424,0.4833241403102875,0.544642448425293,0.47189024090766907,0.6956658363342285,0.48126527667045593,0.5457066297531128,0.4683660566806793,0.6928196549415588,0.4728299081325531,0.5483686923980713,0.4590301513671875,0.6486117243766785,0.47341427206993103,0.5973554253578186,0.4705493748188019,0.6448050141334534,0.6044728755950928,0.598008394241333,0.6003656983375549,0.6433207392692566,0.6982012987136841,0.5969187021255493,0.7246186137199402,0.6399230360984802,0.7148647904396057,0.604539155960083,0.7408472895622253,0.6524243950843811,0.7360600233078003,0.5742462873458862,0.7621774673461914,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844837.0716772,30,0.6070160865783691,0.21618133783340454,0.6135055422782898,0.20107778906822205,0.6179122924804688,0.20077744126319885,0.6216965913772583,0.20064061880111694,0.601446270942688,0.20167696475982666,0.598035991191864,0.20203089714050293,0.5954868793487549,0.20243671536445618,0.6278902292251587,0.20552170276641846,0.593670666217804,0.20844215154647827,0.6157568693161011,0.22869360446929932,0.6016470789909363,0.23051828145980835,0.6662149429321289,0.28797319531440735,0.5758388638496399,0.289823442697525,0.6889449954032898,0.373434454202652,0.5678822994232178,0.3784237504005432,0.6972403526306152,0.4597926735877991,0.5501573085784912,0.44857847690582275,0.7011896967887878,0.4880967438220978,0.5448554754257202,0.4755153954029083,0.6941943764686584,0.485868901014328,0.546403706073761,0.47247248888015747,0.6903699636459351,0.478469580411911,0.5498703718185425,0.4628307819366455,0.6465297937393188,0.47538837790489197,0.5949941873550415,0.4731791317462921,0.6467452645301819,0.6044543385505676,0.5990661382675171,0.6043775677680969,0.6433756351470947,0.6934888958930969,0.5984910130500793,0.7263269424438477,0.6397892236709595,0.7055848240852356,0.6048223376274109,0.7439793348312378,0.6543238162994385,0.734047532081604,0.575070858001709,0.7648030519485474,Sitting,compressed_sitting
fall-03-cam0-rgb,1782844837.1150715,31,0.6045063734054565,0.2180318832397461,0.610801100730896,0.2028128206729889,0.6150919795036316,0.20244508981704712,0.6189783811569214,0.20216995477676392,0.5988878011703491,0.203586608171463,0.5956938862800598,0.20392140746116638,0.5929156541824341,0.20433560013771057,0.6246353387832642,0.20722922682762146,0.5910171270370483,0.21050816774368286,0.6133385896682739,0.2313566654920578,0.5986737012863159,0.23314188420772552,0.6636666655540466,0.2879865765571594,0.5722265839576721,0.2913721799850464,0.6865543127059937,0.3753087520599365,0.5643758177757263,0.3794870376586914,0.695183515548706,0.4622999429702759,0.547950267791748,0.45051121711730957,0.698559582233429,0.48927512764930725,0.542783796787262,0.47790274024009705,0.6921951770782471,0.48786991834640503,0.5446887612342834,0.47504302859306335,0.6888110041618347,0.4810967445373535,0.5480130314826965,0.4658861458301544,0.6464765071868896,0.47510790824890137,0.59462970495224,0.47414684295654297,0.6447203755378723,0.6038487553596497,0.59803307056427,0.6082638502120972,0.6418125629425049,0.700234055519104,0.6001151204109192,0.7301422953605652,0.6380805969238281,0.7155913710594177,0.6061344146728516,0.7473785281181335,0.6507471799850464,0.7366921901702881,0.5777896046638489,0.768010675907135,Sitting,compressed_sitting
